win_id,archetype,kind,cls,matched_any3,od_in,od_ring,od_contrast,x,y
A5_w1,A5,manual,matched,True,0.005331354617139351,0.0049325970463947166,0.0003987575707446343,740.1622911694511,685.7565632458235
A5_w1,A5,manual,matched,True,0.004778630186452693,0.00218193585561249,0.0025966943308402034,801.2219570405729,688.8878281622913
A5_w1,A5,manual,missed_both,False,0.004659243432002736,0.005581338046201273,-0.0009220946141985367,844.2768496420048,729.5942720763724
A5_w1,A5,manual,matched,True,0.0039024724611289867,0.0016437362640599588,0.0022587361970690277,904.5536992840096,816.4868735083533
A5_w1,A5,manual,missed_both,False,0.0078021621272628865,0.0035435805037044976,0.004258581623558389,756.601431980907,815.7040572792363
A5_w1,A5,manual,matched,True,0.014466227599316135,0.0021995274352580954,0.01226670016405804,542.8926014319809,774.2147971360382
A5_w1,A5,manual,matched,True,0.01737263232788563,0.004054671730278294,0.013317960597607337,575.7708830548927,734.291169451074
A5_w1,A5,manual,matched,True,0.006829432675422483,0.004675577537797918,0.002153855137624565,628.219570405728,709.2410501193318
A5_w1,A5,manual,matched,True,0.005421707120210687,0.0031083975243475894,0.002313309595863098,602.3866348448688,663.837708830549
A5_w1,A5,manual,matched,True,0.0035870915981030213,0.006023857647141425,-0.002436766049038404,505.3174224343676,721.766109785203
A5_w1,A5,manual,missed_both,True,0.02221692359438056,0.003188594239103118,0.019028329355277443,468.5250596658712,697.4988066825777
A5_w1,A5,manual,matched,True,0.004014597939873941,0.002352420153921176,0.0016621777859527646,455.2171837708831,725.6801909307876
A5_w1,A5,manual,matched,True,0.003139528340780723,0.003859336765134847,-0.0007198084243541241,402.76849642004777,654.4439140811456
A5_w1,A5,manual,missed_both,False,0.008960445052227256,0.0007430727691279694,0.008217372283099288,399.63723150358,756.2100238663485
A5_w1,A5,manual,matched,True,0.005318112301117684,0.0032193214657268805,0.002098790835390803,311.1789976133652,720.983293556086
A5_w1,A5,manual,matched,True,0.005472204126093072,0.004888860530364997,0.0005833435957280754,348.75417661097856,692.019093078759
A5_w1,A5,manual,matched,True,0.011455207907721228,0.004298745544728354,0.007156462362992874,303.35083532219573,651.3126491646779
A5_w1,A5,manual,matched,True,0.002560730138844274,0.000978134572481115,0.001582595566363159,250.11933174224345,644.2673031026253
A5_w1,A5,manual,matched,True,0.005470728713460168,0.00536157463984534,0.00010915407361482797,163.22673031026255,735.8568019093079
A5_w1,A5,manual,matched,True,0.002667637190375122,0.005473458913246318,-0.0028058217228711956,109.21241050119332,657.5751789976134
A5_w1,A5,manual,matched,True,0.00603707914044081,0.008496669711965723,-0.0024595905715249127,10.57756563245824,665.4033412887828
A5_w1,A5,manual,matched,True,0.010718700005035102,0.006553890823716551,0.004164809181318551,45.80429594272077,796.1336515513127
A5_w1,A5,manual,matched,True,0.004400730959319619,0.005872972710597429,-0.00147224175127781,20.75417661097853,874.4152744630072
A5_w1,A5,manual,matched,True,0.0040729994010641184,0.001107543543162425,0.0029654558579016933,79.46539379474942,831.3603818615752
A5_w1,A5,manual,matched,True,0.01601099690148882,0.00325094757206342,0.012760049329425401,191.40811455847256,881.4606205250598
