archetype,roi_id,method,scale,um_per_px,n_all,n_keep,frac_small,frac_large,frac_out_tissue,frac_bubble,tissue_frac,bubble_frac,tissue_mm2,density_per_mm2,area_median,area_q25,area_q75,area_mean,area_cv,eq_diam_median,ecc_median,ecc_q75,major_minor_median,nn_median_um,nuclear_area_fraction
A4,p1,stardist_he,1,0.273775031262766,22616,22615,4.421648390519986e-05,0.0,0.0,0.0,0.9990354727683011,0.0,0.999235667931835,22632.298591589835,15.665128458272054,13.86626203244177,17.613900419588195,15.925867312621108,0.21594356606072154,4.466034149715847,0.592511610283281,0.6798586480313642,1.2413695172793737,5.025737609026021,0.36043898434928134
A4,p2,stardist_he,1,0.273775031262766,21446,21444,0.0,0.0,9.325748391308402e-05,0.0,0.9951797631629775,0.0,0.9953791856868646,21543.54873836597,16.039892296986697,14.016167567927626,18.213522561531622,16.636204409502195,0.2984249459475455,4.519139870131968,0.5989410242136123,0.6876591700571929,1.2487619496562554,5.0014335912112164,0.35840288051752944
A4,p3,stardist_he,1,0.273775031262766,23083,23082,4.332192522635706e-05,0.0,0.0,0.0,1.0,0.0,1.0002003884436448,23077.375560628,15.964939529243768,14.091120335670555,17.988664258302837,16.234122643134146,0.228953955383262,4.508568768238845,0.5914886696699069,0.6798818950487986,1.2402126912490035,5.000615680082325,0.37464094513290164
A5,r1,stardist_he,1,0.2740235311137736,1437,1419,0.0,0.0,0.012526096033402923,0.0,0.746073311018775,0.0,0.7459418065225408,1902.2931649522995,54.66471599975659,21.775779725177763,93.56076392266031,60.51614651286856,0.6768834280931063,8.342738046505298,0.6385329189908483,0.7485625546798378,1.2993855669493963,13.412647403887794,0.11511945188068178
A5,r2,stardist_he,1,0.2740235311137736,985,985,0.0,0.0,0.0,0.0,0.8402513273314867,0.0,0.8401032228143046,1172.4749688500162,68.85651726892416,26.881824626253927,111.50700997203096,71.74008332488276,0.6438744268559815,9.363270833396514,0.6155969667952468,0.7845197658812365,1.2689370632494272,16.373999433719653,0.08411345196163948
A5,r3,stardist_he,1,0.2740235311137736,839,835,0.0,0.0,0.004767580452920143,0.0,0.7806825176977532,0.0,0.7805449129078585,1069.7654756204524,53.162938087675364,22.26385754660416,110.49330988137612,67.11076789124554,0.7289162577878862,8.227341921151414,0.5969423411581826,0.7590866837401131,1.2464411922329919,17.067481768466322,0.0717927825324321
A5,r4,stardist_he,1,0.2740235311137736,750,748,0.0,0.0,0.0026666666666666666,0.0,0.7483612746229609,0.0,0.7482293668453108,999.6934538318405,44.03963727178193,23.202468741654926,115.03618806542184,68.31242393446693,0.7962620925884621,7.488136113424211,0.6764595591673341,0.8249223389569261,1.3578105349773633,17.505158017462474,0.06829148302267214
A5,r5,stardist_he,1,0.2740235311137736,1183,1182,0.0008453085376162299,0.0,0.0,0.0,0.8692229820714066,0.0,0.869069770947668,1360.074920925049,59.99602758764494,22.245085322703147,101.8768591108101,64.28860945301044,0.6862171676667711,8.740096391761616,0.61079904259403,0.7701229105510399,1.262968371645584,14.64734403598042,0.08743732541818454
A6,r1,stardist_he,1,0.2738114292042152,518,501,0.0,0.0,0.0,0.032818532818532815,0.9362956155999084,0.012511261815158672,0.9237092321592208,542.3784699313712,31.488533480399077,18.293338498136606,52.85575262781274,42.17730584473928,0.8296976467608977,6.331859603067747,0.8659211617702331,0.9085470042158661,1.9992782245140233,20.628356285187202,0.02287606260989717
A6,r2,stardist_he,1,0.2738114292042152,736,719,0.0,0.0,0.0,0.02309782608695652,0.9145313705284146,0.014437916957084537,0.9000202584765191,798.8709067694372,23.841318206587875,17.093775317930927,35.6120319123561,28.9706395206958,0.6185119000427145,5.509601540877715,0.840676614116119,0.8968489672438971,1.8465942930881591,17.583778778738512,0.023143801063588744
A6,r3,stardist_he,1,0.2738114292042152,961,941,0.0,0.0,0.0,0.02081165452653486,0.9812385057505737,0.015107327647741219,0.966052612857301,974.0670305903913,17.768529606796623,13.045249584736762,27.290062349679204,22.512684067831902,0.7168197534320119,4.756426657394287,0.7712114314135757,0.8620122715784011,1.5708967318618334,15.64797671348632,0.02192886332057263
A6,r4,stardist_he,1,0.2738114292042152,1092,1064,0.0009157509157509158,0.0,0.0,0.024725274725274724,0.9486245289832036,0.016581710692216242,0.9319670250917568,1141.6712945345291,19.492901678342285,14.09486736741673,27.77738489163776,23.19277617706408,0.6428744891438863,4.981871282101229,0.7739803958248395,0.8580519129567273,1.579256081927035,14.308293084835359,0.02647852680191834
A6,r5,stardist_he,1,0.2738114292042152,909,888,0.0,0.0,0.0,0.0231023102310231,0.9249924121458452,0.015430036385710121,0.9094884106578824,976.3730791881793,23.16656391772218,16.775141348188797,34.881048099418265,28.505920271845724,0.6169642892538908,5.431075887490308,0.8133543549973216,0.8838022084994697,1.7188965289472589,15.867551186493397,0.02783241315091475
A1,r1,stardist_he,2,0.5475225343063054,308,304,0.0,0.012987012987012988,0.0,0.0,0.798736517312904,0.000508656152040203,0.7983075405148786,380.80562260996726,55.75925215661508,36.27349199435712,108.82047598307136,81.17751905653213,0.7755474783280576,8.425846238251783,0.6612908479653968,0.7608971900338654,1.3331029887751042,20.38602781843167,0.0309128556862552
A1,r2,stardist_he,2,0.5475225343063054,245,241,0.0,0.0163265306122449,0.0,0.0,0.6823430333901572,0.0,0.6824111450845273,353.1595310773367,51.86210012416349,35.97371106878392,89.03493489524021,69.78800435003642,0.6989205975712575,8.12606157687101,0.6886567322957685,0.7769018118838751,1.3791438670368443,21.84587515665662,0.024646298891081986
A1,r3,stardist_he,2,0.5475225343063054,311,311,0.0,0.0,0.0,0.0,0.8101476902332021,0.00015595589567270375,0.810072587965033,383.9162127202166,52.161881049736685,36.42338245714372,88.2854825813072,69.20698107195817,0.6869644699450942,8.149513462796197,0.670414182571221,0.7719017652802473,1.3477323659016192,18.91459888548601,0.026569682066945897
A1,r4,stardist_he,2,0.5475225343063054,220,220,0.0,0.0,0.0,0.0,0.6388109442649619,0.0,0.6388747105726207,344.355468074194,61.904761130865666,40.32053448959531,103.79914547972028,81.0403226664313,0.6930709782461143,8.87803324810956,0.7067106031824643,0.8131534372867883,1.4134642138469076,24.28011590873642,0.02790667824468266
A1,r5,stardist_he,2,0.5475225343063054,299,297,0.0,0.0,0.006688963210702341,0.0,0.7230763140183956,0.0,0.7231484917215399,410.7040302233869,51.26253827301709,34.17502551534473,85.73734471393502,66.1163298579841,0.6347325736168784,8.078953576590543,0.6943222509977243,0.7778501096520074,1.389536885059352,19.76383129909527,0.027154243136252917
A2,r1,stardist_he,2,0.5474025044878646,610,609,0.0,0.001639344262295082,0.0,0.0,0.7442095375427829,0.0,0.744364900432271,818.1471206478687,53.637260843606015,37.75583724186792,86.89835555668013,69.93396224439195,0.6535898445820998,8.263962825264528,0.7055797241829035,0.793821450022652,1.411172582886784,14.496634556462235,0.057216269845746036
A2,r2,stardist_he,2,0.5474025044878646,563,562,0.0,0.0017761989342806395,0.0,0.0,0.8614607788917295,0.0,0.8616406194192121,652.2440880036685,50.940415326329735,35.13390410007154,84.35133479036365,70.90069780651059,0.756557704673324,8.05353035747157,0.6661396954316401,0.7704777764257771,1.3407937967692294,16.04875230459531,0.0462445609796312
A2,r3,stardist_he,2,0.5474025044878646,671,671,0.0,0.0,0.0,0.0,0.6844808288216092,0.0,0.6846237226089101,980.1004228176699,56.334106360882295,40.30285800818441,86.89835555668013,71.6537429679634,0.6337787479159905,8.469168314302888,0.6931433284974491,0.7986600637291874,1.3873478108070318,14.703668994774322,0.07022786377936957
A2,r4,stardist_he,2,0.5474025044878646,720,720,0.0,0.0,0.0,0.0,0.9708722373312827,0.0,0.9710749188457035,741.4463972108856,49.89164206961118,38.355136245707094,79.10746850677089,66.17717631907693,0.6862773046117386,7.970186222364253,0.6718226472753867,0.782599779221295,1.3500524579602058,14.488382140381468,0.04906682895936913
A2,r5,stardist_he,2,0.5474025044878646,590,588,0.0,0.003389830508474576,0.0,0.0,0.9750422580494236,0.0002819202729468106,0.9749638309796617,603.09929590841,49.142518314812214,33.785481341433396,71.9158804607008,63.94357296405113,0.7492012793438171,7.910132593470915,0.646859455768338,0.7551068571887873,1.3112875831899515,16.290960048408554,0.03856432383248728
A3,r1,stardist_he,2,0.5474025044878646,637,635,0.0,0.0031397174254317113,0.0,0.0,0.9964550025252858,0.0,0.9966630247564284,637.1260739357575,48.54321931097304,37.00671348706895,72.36535471358019,60.64905918852433,0.627878105921799,7.861752123762392,0.6815822172645716,0.7696427573371614,1.3666027491566521,14.13015030171716,0.03864109696868189
A3,r2,stardist_he,2,0.5474025044878646,286,283,0.0,0.01048951048951049,0.0,0.0,0.9923629597549813,0.001008914678928799,0.9915610024196218,285.4085621655342,40.4526827591442,33.560744214993704,51.6895390811287,50.970062626873016,0.7274649973603317,7.176764966164681,0.6720000393940273,0.7658657256390227,1.350345689867091,18.352987440775244,0.014547292287823055
A3,r3,stardist_he,2,0.5474025044878646,691,690,0.0,0.001447178002894356,0.0,0.0,0.9994541543651455,0.0,0.9996628027061031,690.2327446136428,38.2053114947473,30.33951206935815,55.06059597772405,50.1661036423839,0.6606205362951703,6.974548472192835,0.6616019819393634,0.7577607773432823,1.33359084510316,16.23967958642941,0.0346262874036551
A3,r4,stardist_he,2,0.5474025044878646,918,917,0.0,0.0010893246187363835,0.0,0.0,0.9977398391734817,0.0,0.9979481296300691,918.885433794965,38.055486743787505,30.863898697717428,51.240064828249324,44.166441308016715,0.46299342704758367,6.960872834374653,0.6601809330602305,0.7527243731336501,1.3313689297866522,14.210873711473798,0.0405838995804968
A3,r5,stardist_he,2,0.5474025044878646,502,501,0.0,0.00199203187250996,0.0,0.0,0.9914404206490405,0.0,0.9916473960245724,505.21990175990493,40.752332261063785,32.661795709234944,60.529199387756506,55.92141543009484,0.7234258032919505,7.203296535265846,0.666587492401907,0.7582782727764793,1.3415133441225233,17.326323330383737,0.028252612009867346
A4,f1,stardist_he,2,0.547550062525532,1302,1302,0.0,0.0,0.0,0.0,0.9904926886676448,0.0,0.9906911719559685,1314.233978111867,31.77997352300168,26.982996387454254,39.27525029729453,34.771406413165685,0.3941795667006984,6.361094168468361,0.5537676209112887,0.6433255170470433,1.2009541502367724,9.5275071874714,0.04569776377491922
A4,f2,stardist_he,2,0.547550062525532,1004,1003,0.0,0.00099601593625498,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,1005.9245803548949,32.37959566494511,26.833090851968397,40.62440011666724,35.69575121964121,0.4568637757059731,6.4208240626218185,0.5578009290831343,0.6544776551246656,1.204855897734015,10.755092537853283,0.03590723356607031
A4,p1,stardist_he,2,0.547550062525532,237,236,0.0,0.004219409282700422,0.0,0.0,0.9990354727683011,0.0,0.999235667931835,236.180520345576,31.18035138105825,25.70879933582447,39.350203065037455,43.81052793868867,1.211177165057882,6.300798076204395,0.5811369400302753,0.6825669086883128,1.2288147448522966,16.307273220961036,0.010347193285173886
A4,p2,stardist_he,2,0.547550062525532,537,536,0.0,0.0,0.00186219739292365,0.0,0.9951797631629775,0.0,0.9953791856868646,538.4882542326134,35.82742298111982,29.681296026199682,44.67184957478538,40.579092846613676,0.5685259826939529,6.754013034809288,0.5700588410566141,0.6749883167684781,1.2171318428209985,10.895875973408124,0.02185136486531613
A4,p3,stardist_he,2,0.547550062525532,319,315,0.0,0.012539184952978056,0.0,0.0,1.0,0.0,1.0002003884436448,314.9368902867091,32.67940673591682,27.13290192294011,43.17279421992681,40.23179038087095,0.84445491388128,6.450481606411567,0.5678805612950226,0.671011802398802,1.2149030167989874,12.873126505251282,0.012670474953218233
A5,r1,stardist_he,2,0.5480470622275472,920,911,0.0,0.0,0.009782608695652175,0.0,0.746073311018775,0.0,0.7459418065225408,1221.274893073675,97.61556428527962,58.569338571167776,124.34721112032543,94.56519123531793,0.4358031594092511,11.148452656295197,0.5714408967997779,0.6813178850296657,1.2185563354229503,17.169659688612114,0.11549009381440452
A5,r2,stardist_he,2,0.5480470622275472,715,715,0.0,0.0,0.0,0.0,0.8402513273314867,0.0,0.8401032228143046,851.0858910941741,119.54152180166551,69.68249512056884,150.47814679053874,112.83204017599802,0.4553995100468114,12.337138760494717,0.5611104663887422,0.6766217371316111,1.2081074714546096,19.944798019701828,0.09602975745716294
A5,r3,stardist_he,2,0.5480470622275472,526,523,0.0,0.0,0.005703422053231939,0.0,0.7806825176977532,0.0,0.7805449129078585,670.0447230532894,124.04685553790918,73.28676210956378,153.78205819711744,116.68498515359971,0.44667611074952357,12.567472373986584,0.5298460868809626,0.6384509759476322,1.179114832245413,21.10057919750535,0.07818415856172092
A5,r4,stardist_he,2,0.5480470622275472,532,530,0.0,0.0018796992481203006,0.0018796992481203006,0.0,0.7483612746229609,0.0,0.7482293668453108,708.3389445599939,124.79774449394979,61.19744991730992,170.9023263948434,121.1464406873312,0.5305703944093552,12.605449847533045,0.5877245223388134,0.713392071085042,1.2360011384213119,20.862900798862153,0.08581274193366409
A5,r5,stardist_he,2,0.5480470622275472,755,755,0.0,0.0,0.0,0.0,0.8692229820714066,0.0,0.869069770947668,868.7449791018714,110.53085432917815,69.23196174694448,138.7642790763052,106.15043668946258,0.4428932869690168,11.863062616595741,0.5397041785069541,0.6506781322599169,1.1878533849086563,18.631614888921266,0.09221765890344169
A6,r1,stardist_he,2,0.5476228584084304,141,134,0.0,0.0,0.0,0.04964539007092199,0.9362956155999084,0.012511261815158672,0.9237092321592208,145.06729535090568,59.97815901028396,44.15891957132157,83.29466832553186,66.45938096900719,0.49152301202403265,8.738796477336404,0.7840039952119955,0.847361468887963,1.6109854336880018,44.175795410315935,0.009641082647869325
A6,r2,stardist_he,2,0.5476228584084304,181,177,0.0,0.0,0.0,0.022099447513812154,0.9145313705284146,0.014437916957084537,0.9000202584765191,196.6622399140339,47.98252720822717,36.88656779132464,66.5757565014152,56.47773876974028,0.5642937593665038,7.81621718594396,0.7487162704715966,0.8305031355468153,1.508544549293378,39.94553468384853,0.011107038611736796
A6,r3,stardist_he,2,0.5476228584084304,175,171,0.0,0.0,0.0,0.022857142857142857,0.9812385057505737,0.015107327647741219,0.966052612857301,177.00899280654292,38.08613097153032,30.88875189029624,57.12919645729547,55.839315289106466,0.8544152369364334,6.963674896124534,0.6339281658935957,0.7317487015198914,1.293005471896469,36.32879892836075,0.00988406095833173
A6,r4,stardist_he,2,0.5476228584084304,251,243,0.0,0.00398406374501992,0.0,0.03187250996015936,0.9486245289832036,0.016581710692216242,0.9319670250917568,260.7388388833558,35.986895406170376,28.639570927410592,46.78296402802149,47.877627135884076,0.7769586168600375,6.769042644523987,0.6095225075275907,0.7200334412574861,1.2614018686082666,29.580932348490492,0.012483556907900662
A6,r5,stardist_he,2,0.5476228584084304,266,263,0.0,0.0,0.0,0.011278195488721804,0.9249924121458452,0.015430036385710121,0.9094884106578824,289.17355836316574,48.282418003278586,35.38711381606754,67.77531968162087,61.20166784332645,0.6909760284331141,7.840604818329211,0.6923675936964636,0.7917261319873354,1.385915042000568,27.634337072279685,0.017697904068015243
A1,r1,stardist_he,4,1.0950450686126108,86,25,0.0,0.7093023255813954,0.0,0.0,0.798736517312904,0.000508656152040203,0.7983075405148786,31.316251859372304,190.66066866455478,161.88169980952765,316.5686574052985,232.48610340052753,0.37513924400085547,15.580651557921428,0.6710091003397501,0.7850462798007726,1.3487102248588718,27.805507100299693,0.007280593367894993
A1,r2,stardist_he,4,1.0950450686126108,44,6,0.0,0.8636363636363636,0.0,0.0,0.6823430333901572,0.0,0.6824111450845273,8.792353470805061,353.74149217637523,302.17917297778496,355.83995865538765,312.1718704968916,0.25107264464216494,21.222543734777222,0.720474307051302,0.7629398382009387,1.4439499119472607,84.94332964079577,0.002744725429051053
A1,r3,stardist_he,4,1.0950450686126108,68,14,0.0,0.7941176470588235,0.0,0.0,0.8101476902332021,0.00015595589567270375,0.810072587965033,17.282401858787885,253.61466303492665,225.13547510547272,359.437329762266,269.5458779368167,0.34360756570181183,17.96421798358015,0.6990305383525313,0.8430608597398062,1.3985477845643073,26.338368097248363,0.0046584001818838535
A1,r4,stardist_he,4,1.0950450686126108,47,14,0.0,0.7021276595744681,0.0,0.0,0.6388109442649619,0.0,0.6388747105726207,21.913529786539616,239.22517860741308,214.64314271041076,310.5730388938345,264.83503482066635,0.27589589639279616,17.451424277196775,0.6713910293739545,0.7561436707769802,1.350005705034976,30.440497433388824,0.005803470424061929
A1,r5,stardist_he,4,1.0950450686126108,51,13,0.0,0.7450980392156863,0.0,0.0,0.7230763140183956,0.0,0.7231484917215399,17.97694408385195,239.8247404585595,183.465926450798,296.18355446632097,247.66516466585855,0.3038511979259564,17.474391072586332,0.6964693126975567,0.8402915007443519,1.3935600680116955,62.16815349644843,0.0044522628167161255
A2,r1,stardist_he,4,1.0948050089757293,48,9,0.0,0.8125,0.0,0.0,0.7442095375427829,0.0,0.744364900432271,12.090844147505448,209.75465134371066,157.01633900586341,312.8340800040485,237.45558307672133,0.4404108284684921,16.34221272603404,0.6956704638195135,0.827365969340076,1.3920576465338712,154.3564217176443,0.00287103844693567
A2,r2,stardist_he,4,1.0948050089757293,50,10,0.0,0.8,0.0,0.0,0.8614607788917295,0.0,0.8616406194192121,11.605766690456734,289.46141885432075,190.27743371893754,350.889566747836,273.28034575066306,0.34577800604647563,19.196508263853396,0.7407511713759911,0.822249720465023,1.492059818956764,90.86200356241017,0.003171627933869545
A2,r3,stardist_he,4,1.0948050089757293,40,6,0.0,0.85,0.0,0.0,0.6844808288216092,0.0,0.6846237226089101,8.763938207013442,252.90417962013115,235.52450850879512,274.778593260261,246.91118958173942,0.17706140160347958,17.943764071970875,0.7833399569937834,0.812439922822724,1.6128832918436946,202.12552307661744,0.002163914408114545
A2,r4,stardist_he,4,1.0948050089757293,52,7,0.0,0.8653846153846154,0.0,0.0,0.9708722373312827,0.0,0.9710749188457035,7.208506639550277,179.789701151752,164.80722605577267,216.94623938978077,206.15885732067562,0.3186909293013612,15.129949016521097,0.44865546831531206,0.6429749696456845,1.1189377065491304,168.11124889979675,0.0014860974917981884
A2,r5,stardist_he,4,1.0948050089757293,28,7,0.0,0.75,0.0,0.0,0.9750422580494236,0.0002819202729468106,0.9749638309796617,7.1797535227191664,176.19390712871697,159.41353502122013,311.6354819963701,222.9392294281725,0.39788578735652447,14.977885368024324,0.6632378165639604,0.7665281242912938,1.3361683065964935,104.10335090640378,0.001600648717839218
A3,r1,stardist_he,4,1.0948050089757293,36,27,0.0,0.25,0.0,0.0,0.9964550025252858,0.0,0.9966630247564284,27.090399994118826,185.78269119014374,164.2079270519335,222.9392294281725,193.24063434903124,0.27599554246505636,15.380047761649244,0.62466539686441,0.7174156892076289,1.2805859484769007,30.32341982841673,0.005234966079632514
A3,r2,stardist_he,4,1.0948050089757293,14,7,0.0,0.5,0.0,0.0,0.9923629597549813,0.001008914678928799,0.9915610024196218,7.059575742610386,267.28735571227134,223.53852843201167,330.2137511153845,269.5133234408168,0.30798124828278806,18.447786617926766,0.8638534480673413,0.9018744040245474,1.9851384253450006,38.31816529459515,0.0019026497204730972
A3,r3,stardist_he,4,1.0948050089757293,25,14,0.0,0.44,0.0,0.0,0.9994541543651455,0.0,0.9996628027061031,14.004722354479709,167.20442207112936,127.9503373196635,216.3469403859416,192.03252365875227,0.445265905541417,14.590771004156313,0.5993502486487101,0.7686564517496189,1.2492481408209044,42.58881896303845,0.002689362176870881
A3,r4,stardist_he,4,1.0948050089757293,18,10,0.0,0.4444444444444444,0.0,0.0,0.9977398391734817,0.0,0.9979481296300691,10.020560891984351,167.20442207112936,140.83526590220572,226.83467295312713,204.60067991069377,0.4836189427768021,14.5879579724843,0.6930370763046605,0.7857600761004983,1.3882183514088249,232.56981164344043,0.0020502135715865064
A3,r5,stardist_he,4,1.0948050089757293,22,7,0.0,0.6818181818181818,0.0,0.0,0.9914404206490405,0.0,0.9916473960245724,7.058960703232205,288.8621198504816,219.34343540513743,328.415854103867,269.684551727628,0.32445459141920635,19.177869380347264,0.7632665576184324,0.7804603363906801,1.5477870475498539,238.76274604126687,0.0019036926529141188
A4,f1,stardist_he,4,1.095100125051064,5,0,0.0,1.0,0.0,0.0,0.9904926886676448,0.0,0.9906911719559685,0.0,,,,,,,,,,,0.0
A4,f2,stardist_he,4,1.095100125051064,11,1,0.0,0.9090909090909091,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,1.002915832856326,251.84129961623972,251.84129961623972,251.84129961623972,251.84129961623972,,17.90682276867934,0.8047780056887531,0.8047780056887531,1.6847044872656343,,0.0002525756267522406
A4,p1,stardist_he,4,1.095100125051064,13,3,0.0,0.7692307692307693,0.0,0.0,0.9990354727683011,0.0,0.999235667931835,3.0022947501556274,334.58915520443276,271.0292081584294,344.78273161747103,299.0115747824561,0.26731616892785415,20.640061619234924,0.7517488676650746,0.8359581104130664,1.5164163496190761,368.39648404067634,0.0008977208812051345
A4,p2,stardist_he,4,1.095100125051064,13,2,0.0,0.8461538461538461,0.0,0.0,0.9951797631629775,0.0,0.9953791856868646,2.009284530718707,150.5051576278004,120.22423945965728,180.7860757959435,150.5051576278004,0.5690660151381777,13.547314734435929,0.7252250820058973,0.7399900251511502,1.4582392378625069,327.54047319356624,0.0003024076850149199
A4,p3,stardist_he,4,1.095100125051064,15,1,0.0,0.9333333333333333,0.0,0.0,1.0,0.0,1.0002003884436448,0.9997996517038384,298.6118266878271,298.6118266878271,298.6118266878271,298.6118266878271,,19.49883038196251,0.8966732419214164,0.8966732419214164,2.258901738477779,,0.0002985520003171365
A5,r1,stardist_he,4,1.0960941244550944,143,143,0.0,0.0,0.0,0.0,0.746073311018775,0.0,0.7459418065225408,191.70396235953405,120.142232966498,109.93014316434567,140.56641257080267,127.24994828745307,0.22455879757587247,12.368097752109245,0.5078358165013347,0.5890314748900356,1.1608282530691125,30.091621697928325,0.024394319296750556
A5,r2,stardist_he,4,1.0960941244550944,200,200,0.0,0.0,0.0,0.0,0.8402513273314867,0.0,0.8401032228143046,238.06598352284593,141.16712373563516,122.24472204341171,166.09663707618347,146.56751710747923,0.23654278932261152,13.406668142520598,0.5229192763319148,0.6035010022082288,1.1731850210772734,32.250944022737144,0.03489274011269359
A5,r3,stardist_he,4,1.0960941244550944,133,132,0.0,0.007518796992481203,0.0,0.0,0.7806825176977532,0.0,0.7805449129078585,169.11262608610747,154.98348052678242,135.76072325214272,177.81050479041704,159.0337300472439,0.22328978670376323,14.04745870922536,0.45927222567763315,0.5586725130408716,1.1257514758987448,38.09851789583505,0.026894611724558513
A5,r4,stardist_he,4,1.0960941244550944,190,190,0.0,0.0,0.0,0.0,0.7483612746229609,0.0,0.7482293668453108,253.9328291818846,171.80339314209215,146.57352421912756,201.83895138371665,175.20531531766977,0.22236772637847457,14.790093781588864,0.5061530213448856,0.613382475343891,1.1594989057231166,31.244594381042887,0.04449038140632008
A5,r5,stardist_he,4,1.0960941244550944,178,176,0.0,0.011235955056179775,0.0,0.0,0.8692229820714066,0.0,0.869069770947668,202.5153858568601,138.16356791147268,120.142232966498,163.39343683443727,145.11270388646673,0.2356094079735357,13.2633072160223,0.5356953644661059,0.605040330029662,1.184257835259531,36.54069193911052,0.029387555220300093
A6,r1,stardist_he,4,1.0952457168168608,56,25,0.0,0.4107142857142857,0.0,0.19642857142857142,0.9362956155999084,0.012511261815158672,0.9237092321592208,27.06479390875106,303.48948459203683,257.906083744221,345.4741958992356,286.07182721545036,0.27683513729201026,19.657436587558262,0.3203037054085439,0.3775038298074713,1.0556151822216646,55.35349628083436,0.007742475046686007
A6,r2,stardist_he,4,1.0952457168168608,55,41,0.0,0.12727272727272726,0.0,0.2,0.9145313705284146,0.014437916957084537,0.9000202584765191,45.554530149578476,205.12530381517115,170.33797158920646,308.2877373128596,225.92748481825012,0.3698911940483195,16.16086781219655,0.31289518237540975,0.40082700567564217,1.0528669079660973,70.88362378686064,0.010292020418771407
A6,r3,stardist_he,4,1.0952457168168608,56,40,0.0,0.21428571428571427,0.0,0.10714285714285714,0.9812385057505737,0.015107327647741219,0.966052612857301,41.4056123524077,163.74037409807522,118.75675484036225,207.82432097063392,182.12367983472723,0.4671495665445535,14.438837212239243,0.4294492206229361,0.5671138574071077,1.107310739393546,83.31036362203896,0.007540942487430727
A6,r4,stardist_he,4,1.0952457168168608,49,30,0.0,0.2857142857142857,0.0,0.20408163265306123,0.9486245289832036,0.016581710692216242,0.9319670250917568,32.18998010905627,172.13731635951495,134.95085777313892,217.12093561722793,186.21219100726157,0.44781557274809897,14.803359010031013,0.34631077194368687,0.48709272080381744,1.0659634992087146,113.97104444706731,0.005994166724587538
A6,r5,stardist_he,4,1.0952457168168608,151,134,0.0,0.033112582781456956,0.0,0.09271523178807947,0.9249924121458452,0.015430036385710121,0.9094884106578824,147.33557726488291,226.1176594687705,179.03480464569762,260.3052101046324,216.8165688401608,0.31582752761466687,16.96765863011548,0.3840702533112639,0.4724809795843514,1.0830670666511801,52.372416850949435,0.03194479433065632
A1,r1,stardist_he_repro,1,0.2737612671531527,4658,4656,0.00021468441391155003,0.0,0.00021468441391155003,0.0,0.798736517312904,0.000508656152040203,0.7983075405148786,5832.338746289498,14.314539196120268,11.241784708994976,18.96114354250486,16.331815007789924,0.48037215101174935,4.26917291394502,0.7043847249865991,0.7995372110585495,1.4088110955947128,5.468948676672513,0.0952526774671655
A4,f2,stardist_he_repro,1,0.273775031262766,18625,18623,0.00010738255033557047,0.0,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,18677.301555283357,16.639514438930124,14.465884174385199,18.963050238960907,17.58730090060559,0.3450092125528744,4.60283475576058,0.6066873750552552,0.6953060623179361,1.2579557538459052,5.161885769520979,0.3284833224641172
